SettlementPoint,Month,DayOfWeek,Hour,Price,NormalizedPrice
HB_PAN,4,1,23,7.9725,0.018781029334683952
HB_PAN,4,1,24,6.137499999999999,0.014458271250125148
HB_PAN,4,2,1,4.050000000000001,0.011450057957083487
HB_PAN,4,2,2,3.983333333333334,0.011261579636802277
HB_PAN,4,2,3,3.3799999999999994,0.009555850838257328
HB_PAN,4,2,4,3.7999999999999994,0.010743264256028947
HB_PAN,4,2,5,4.553333333333334,0.012873069275206619
HB_PAN,4,2,6,7.716666666666668,0.02181636557255002
HB_PAN,4,2,7,13.236666666666666,0.037422370491834174
HB_PAN,4,2,8,14.096666666666666,0.03985374082346178
HB_PAN,4,2,9,14.863333333333335,0.04202124150669569
HB_PAN,4,2,10,15.176666666666668,0.04290708961201738
HB_PAN,4,2,11,14.690000000000003,0.04153119787396455
HB_PAN,4,2,12,15.299999999999999,0.04325577450453761
HB_PAN,4,2,13,14.773333333333333,0.04176679577431606
HB_PAN,4,2,14,16.66333333333333,0.04711015615428834
HB_PAN,4,2,15,14.583333333333334,0.04122963256151461
HB_PAN,4,2,16,22.323333333333334,0.06311196554616305
HB_PAN,4,2,17,29.060000000000002,0.08215769981057928
HB_PAN,4,2,18,24.330000000000002,0.06878516298662746
HB_PAN,4,2,19,21.733333333333334,0.06144393241167434
HB_PAN,4,2,20,22.25,0.06290463939385371
HB_PAN,4,2,21,28.87,0.08162053659777783
HB_PAN,4,2,22,17.486666666666668,0.04943786340976129
HB_PAN,4,2,23,15.49,0.04379293771733906
HB_PAN,4,2,24,11.299999999999999,0.03194707528766503
HB_PAN,4,3,1,10.753333333333336,0.025644694584883467
HB_PAN,4,3,2,9.94,0.023705046265382047
HB_PAN,4,3,3,6.943333333333334,0.01655855512098954
HB_PAN,4,3,4,5.6499999999999995,0.013474196317847943
